"ec5_uuid","created_at","uploaded_at","created_by","title","team","event_type","date","general_location","bag_comments","bag_label_photo","survey_name","trawl_cruise","trawl_species_code","trawl_set","JHS_transect","JHS_station"
"60ae8941-6f6e-47f6-a9ab-0502736fce12","2025-01-22T17:46:38.000Z","2025-01-22T18:35:50.000Z","jessqualley@gmail.com","15/06/2024 SOG Midwater Salmon Trawl","DFO","Trawl","15/06/2024","","","60ae8941-6f6e-47f6-a9ab-0502736fce12_1737567979.jpg","SOG Midwater Salmon Trawl","2024-025","124J Chinook",43,NA,NA
"00a9490c-e691-407b-a398-f910c2771e5a","2025-01-21T21:25:47.000Z","2025-01-21T23:20:34.000Z","jessqualley@gmail.com","13/06/2024 SOG Midwater Salmon Trawl","DFO","Trawl","13/06/2024","","","00a9490c-e691-407b-a398-f910c2771e5a_1737494711.jpg","SOG Midwater Salmon Trawl","2024-025","124J Chinook",12,NA,NA
"db2f4f79-aaca-46c5-a487-fb97a4217302","2025-01-20T18:37:51.000Z","2025-01-20T21:32:05.000Z","jessqualley@gmail.com","14/06/2024 SOG Midwater Salmon Trawl","DFO","Trawl","14/06/2024","","","db2f4f79-aaca-46c5-a487-fb97a4217302_1737398248.jpg","SOG Midwater Salmon Trawl","2024-025","124J Chinook",24,NA,NA
"7735cd80-d1e7-11ef-8424-9118a56a42d1","2025-01-13T19:49:13.944Z","2025-01-13T19:50:57.000Z","sophiadouglas@uvic.ca","05/07/2024 Comox - Little Mexico","UVic/PSF","Purse Seine","05/07/2024","Comox","","7735cd80-d1e7-11ef-8424-9118a56a42d1_1736797850.jpg","","","",NA,NA,NA
"ec5026d0-d1e0-11ef-9142-b9c708154aa0","2025-01-13T19:02:23.933Z","2025-01-13T19:09:19.000Z","sophiadouglas@uvic.ca","07/08/2024 Powell River","Tla'amin","Microtroll","07/08/2024","Powell River","","ec5026d0-d1e0-11ef-9142-b9c708154aa0_1736795348.jpg","","","",NA,NA,NA
"0dd36c10-d1da-11ef-acb5-5bb2b694922d","2025-01-13T18:13:13.681Z","2025-01-13T19:10:15.000Z","sophiadouglas@uvic.ca","26/06/2024 Comox - Longbeak Point","UVic/PSF","Beach Seine","26/06/2024","Comox","set 1","0dd36c10-d1da-11ef-acb5-5bb2b694922d_1736795408.jpg","","","",NA,NA,NA
"578e0240-cebd-11ef-ac69-fb1e0972d06a","2025-01-09T19:10:08.484Z","2025-01-09T19:15:09.000Z","sophiadouglas@uvic.ca","22/08/2024 Campbell River","A-Tlegay","Microtroll","22/08/2024","Campbell River","","578e0240-cebd-11ef-ac69-fb1e0972d06a_1736450098.jpg","","","",NA,NA,NA
"2e8d8540-ceaf-11ef-8a37-891268c147b1","2025-01-09T17:28:46.740Z","2025-01-09T17:31:16.000Z","sophiadouglas@uvic.ca","06/08/2024 Comox","UVic/PSF","Microtroll","06/08/2024","Comox","","2e8d8540-ceaf-11ef-8a37-891268c147b1_1736443848.jpg","","","",NA,NA,NA
"fbcfb4b0-ce00-11ef-80e1-dfc2fb4110a8","2025-01-08T20:41:49.179Z","2025-01-08T20:55:46.000Z","sophiadouglas@uvic.ca","05/06/2024 Powell River - Atrevida","Tla'amin","Beach Seine","05/06/2024","Powell River","","fbcfb4b0-ce00-11ef-80e1-dfc2fb4110a8_1736369003.jpg","","","",NA,NA,NA
"8c52a7d0-cdd5-11ef-b216-d16c2adba9f5","2025-01-08T15:30:53.773Z","2025-01-08T15:32:46.000Z","sophiadouglas@uvic.ca","25/06/2024 Campbell River - Cruiseship Terminal","A-Tlegay","Beach Seine","25/06/2024","Campbell River","Just says ""cruise ship terminal on bag label"" ","8c52a7d0-cdd5-11ef-b216-d16c2adba9f5_1736350356.jpg","","","",NA,NA,NA
"9ccade60-be40-11ef-9765-23f5e27f9c9e","2024-12-19T19:36:58.950Z","2025-02-04T20:18:26.000Z","sophiadouglas@uvic.ca","25/06/2024 Campbell River","A-Tlegay","Beach Seine","25/06/2024","Campbell River","Heritage Site","9ccade60-be40-11ef-9765-23f5e27f9c9e_1734637234.jpg","","","",NA,NA,NA
"874855a0-be3a-11ef-b8c0-1501721f71dd","2024-12-19T18:53:25.882Z","2024-12-19T18:55:27.000Z","sophiadouglas@uvic.ca","02/08/2024 Comox - Little Mexico","UVic/PSF","Purse Seine","02/08/2024","Comox","","874855a0-be3a-11ef-b8c0-1501721f71dd_1734634517.jpg","","","",NA,NA,NA
"dd47c700-bca1-11ef-aa78-698e0bd80a60","2024-12-17T18:08:06.000Z","2024-12-17T18:09:34.000Z","sophiadouglas@uvic.ca","25/06/2024 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","25/06/2024","Campbell River","","dd47c700-bca1-11ef-aa78-698e0bd80a60_1734458967.jpg","","","",NA,NA,NA
"a3714900-b32f-11ef-882b-c797c563fee8","2024-12-05T17:37:45.872Z","2024-12-05T17:40:38.000Z","sophiadouglas@uvic.ca","27/06/2024 Cowichan ","Cowichan","Purse Seine","27/06/2024","SGI","Paradise Meadows","a3714900-b32f-11ef-882b-c797c563fee8_1733420414.jpg","","","",NA,NA,NA
"97c81910-b291-11ef-919c-c137545c6426","2024-12-04T22:46:25.825Z","2025-02-04T20:18:45.000Z","sophiadouglas@uvic.ca","05/09/2024 Campbell River","A-Tlegay","Microtroll","05/09/2024","Campbell River","Salmon pt/Shelter pt","97c81910-b291-11ef-919c-c137545c6426_1733352447.jpg","","","",NA,NA,NA
"912a44d0-b27c-11ef-ae41-5fa264cb9cf6","2024-12-04T20:15:55.293Z","2024-12-04T20:37:25.000Z","sophiadouglas@uvic.ca","24/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","24/09/2024","","0381 & 0385 fin clip only","912a44d0-b27c-11ef-ae41-5fa264cb9cf6_1733343407.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",94,NA,NA
"be30df90-b270-11ef-a458-cb8df01a0c34","2024-12-04T18:51:16.873Z","2024-12-04T18:51:57.000Z","sophiadouglas@uvic.ca","23/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","23/09/2024","","","be30df90-b270-11ef-a458-cb8df01a0c34_1733338300.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",91,NA,NA
"80961c50-b26f-11ef-a458-cb8df01a0c34","2024-12-04T18:42:24.021Z","2024-12-04T18:51:14.000Z","sophiadouglas@uvic.ca","26/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","26/09/2024","","411 just finclip","80961c50-b26f-11ef-a458-cb8df01a0c34_1733338266.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",122,NA,NA
"c898ab90-b26e-11ef-a458-cb8df01a0c34","2024-12-04T18:37:15.337Z","2024-12-04T18:42:15.000Z","sophiadouglas@uvic.ca","21/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","21/09/2024","","370 just a fin clip","c898ab90-b26e-11ef-a458-cb8df01a0c34_1733337705.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",62,NA,NA
"0ce4d140-b268-11ef-b8cd-5dedc19961c9","2024-12-04T17:49:03.444Z","2024-12-04T17:49:37.000Z","sophiadouglas@uvic.ca","22/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","22/09/2024","","","0ce4d140-b268-11ef-b8cd-5dedc19961c9_1733334556.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",75,NA,NA
"e03bb640-b267-11ef-b8cd-5dedc19961c9","2024-12-04T17:47:48.516Z","2024-12-04T17:48:42.000Z","sophiadouglas@uvic.ca","20/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","20/09/2024","","","e03bb640-b267-11ef-b8cd-5dedc19961c9_1733334508.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",52,NA,NA
"41464fb0-b266-11ef-b8cd-5dedc19961c9","2024-12-04T17:36:12.331Z","2024-12-04T17:47:45.000Z","sophiadouglas@uvic.ca","20/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","20/09/2024","","","41464fb0-b266-11ef-b8cd-5dedc19961c9_1733334432.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",47,NA,NA
"42a813a0-b0e7-11ef-a19c-338b77494c44","2024-12-02T19:54:37.402Z","2024-12-02T20:09:18.000Z","sophiadouglas@uvic.ca","27/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","27/09/2024","","","42a813a0-b0e7-11ef-a19c-338b77494c44_1733170142.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",133,NA,NA
"e9983dd0-b0e6-11ef-a19c-338b77494c44","2024-12-02T19:52:07.981Z","2024-12-02T19:54:00.000Z","sophiadouglas@uvic.ca","22/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","22/09/2024","","","e9983dd0-b0e6-11ef-a19c-338b77494c44_1733169232.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",70,NA,NA
"44a8b720-a8fb-11ef-b784-b11830f7facc","2024-11-22T17:57:41.394Z","2024-11-22T17:58:20.000Z","sophiadouglas@uvic.ca","26/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","26/09/2024","","","44a8b720-a8fb-11ef-b784-b11830f7facc_1732298285.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",127,NA,NA
"9a5d88d0-f899-4cf7-8a8f-45aa3522c16e","2024-11-22T17:24:44.000Z","2024-11-22T17:22:16.000Z","jessqualley@gmail.com","26/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","26/09/2024","","","9a5d88d0-f899-4cf7-8a8f-45aa3522c16e_1732296255.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",120,NA,NA
"04535070-a8e9-11ef-b91f-c9eecfb17276","2024-11-22T15:47:02.519Z","2024-11-22T16:09:06.000Z","sophiadouglas@uvic.ca","17/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","17/09/2024","","","04535070-a8e9-11ef-b91f-c9eecfb17276_1732290500.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",3,NA,NA
"f6f77920-a8e7-11ef-b91f-c9eecfb17276","2024-11-22T15:39:30.610Z","2024-11-22T16:13:56.000Z","sophiadouglas@uvic.ca","28/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","28/09/2024","","0427 & 0429 finclip only","f6f77920-a8e7-11ef-b91f-c9eecfb17276_1732290163.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",143,NA,NA
"0c7d99e0-a876-11ef-8b08-41b703c7cf44","2024-11-22T02:04:04.094Z","2024-11-22T02:07:54.000Z","sophiadouglas@uvic.ca","27/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","27/09/2024","","","0c7d99e0-a876-11ef-8b08-41b703c7cf44_1732241205.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",138,NA,NA
"a183bca0-a875-11ef-88a2-cdf4246a346d","2024-11-22T02:01:04.618Z","2024-11-22T02:03:57.000Z","sophiadouglas@uvic.ca","27/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","27/09/2024","","","a183bca0-a875-11ef-88a2-cdf4246a346d_1732241016.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",137,NA,NA
"5b07e9e0-a875-11ef-88a2-cdf4246a346d","2024-11-22T01:59:06.366Z","2024-11-22T02:01:03.000Z","sophiadouglas@uvic.ca","28/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","28/09/2024","","fin clip only 0430","5b07e9e0-a875-11ef-88a2-cdf4246a346d_1732240853.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",144,NA,NA
"fdfaa7b0-a874-11ef-88a2-cdf4246a346d","2024-11-22T01:56:30.251Z","2024-11-22T01:59:07.000Z","sophiadouglas@uvic.ca","27/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","27/09/2024","","fin clip only 0426","fdfaa7b0-a874-11ef-88a2-cdf4246a346d_1732240679.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",141,NA,NA
"0c50cf70-a874-11ef-b3fe-978d4e5e93d9","2024-11-22T01:49:44.807Z","2024-11-22T01:55:04.000Z","sophiadouglas@uvic.ca","19/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","19/09/2024","","fin clips only 350-352","0c50cf70-a874-11ef-b3fe-978d4e5e93d9_1732240411.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",37,NA,NA
"195790a0-a86f-11ef-b6cf-e12e61efc683","2024-11-22T01:14:19.178Z","2024-11-22T01:16:16.000Z","sophiadouglas@uvic.ca","18/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","18/09/2024","","","195790a0-a86f-11ef-b6cf-e12e61efc683_1732238149.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",25,NA,NA
"564559c0-a86a-11ef-bf68-e17f11ccc2a0","2024-11-22T00:40:13.916Z","2024-11-22T00:43:05.000Z","sophiadouglas@uvic.ca","21/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","21/09/2024","","","564559c0-a86a-11ef-bf68-e17f11ccc2a0_1732236175.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",55,NA,NA
"2c476190-a86a-11ef-bf68-e17f11ccc2a0","2024-11-22T00:39:03.465Z","2024-11-22T00:40:15.000Z","sophiadouglas@uvic.ca","22/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","22/09/2024","","","2c476190-a86a-11ef-bf68-e17f11ccc2a0_1732236001.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",73,NA,NA
"e15967a0-a869-11ef-bf68-e17f11ccc2a0","2024-11-22T00:36:57.755Z","2024-11-22T00:39:05.000Z","sophiadouglas@uvic.ca","21/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","21/09/2024","","","e15967a0-a869-11ef-bf68-e17f11ccc2a0_1732235874.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",60,NA,NA
"75632900-a869-11ef-abc9-8190272183e3","2024-11-22T00:33:56.624Z","2024-11-22T00:36:28.000Z","sophiadouglas@uvic.ca","19/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","19/09/2024","","only finclips 0353-0354","75632900-a869-11ef-abc9-8190272183e3_1732235652.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",38,NA,NA
"979851c0-a865-11ef-b271-23d3cdea5b89","2024-11-22T00:06:16.028Z","2024-11-22T00:07:30.000Z","sophiadouglas@uvic.ca","19/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","19/09/2024","","fin clip only 0349","979851c0-a865-11ef-b271-23d3cdea5b89_1732234040.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",34,NA,NA
"2c86a6c0-a865-11ef-a374-11b30fcdf18c","2024-11-22T00:03:16.396Z","2024-11-22T00:04:46.000Z","sophiadouglas@uvic.ca","21/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","21/09/2024","","","2c86a6c0-a865-11ef-a374-11b30fcdf18c_1732233851.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",63,NA,NA
"d3693c60-a864-11ef-9c88-2b4d395543bf","2024-11-22T00:00:46.886Z","2024-11-22T00:02:57.000Z","sophiadouglas@uvic.ca","22/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","22/09/2024","","fin clip only 0372","d3693c60-a864-11ef-9c88-2b4d395543bf_1732233675.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",66,NA,NA
"23a6d720-a863-11ef-84d8-29560faabbd6","2024-11-21T23:48:42.514Z","2024-11-21T23:50:06.000Z","sophiadouglas@uvic.ca","20/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","20/09/2024","","","23a6d720-a863-11ef-84d8-29560faabbd6_1732232976.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",51,NA,NA
"b4003ab0-a862-11ef-ba93-ab05f0771080","2024-11-21T23:45:35.195Z","2024-11-21T23:48:37.000Z","sophiadouglas@uvic.ca","19/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","19/09/2024","","only 1 finclip no stomach sample","b4003ab0-a862-11ef-ba93-ab05f0771080_1732232812.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",29,NA,NA
"572af870-a862-11ef-ba93-ab05f0771080","2024-11-21T23:42:59.447Z","2024-11-21T23:44:16.000Z","sophiadouglas@uvic.ca","25/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","25/09/2024","","","572af870-a862-11ef-ba93-ab05f0771080_1732232644.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",114,NA,NA
"dc12b790-a857-11ef-9e3b-d3f771a2d7b5","2024-11-21T22:27:57.961Z","2024-11-21T22:29:28.000Z","sophiadouglas@uvic.ca","25/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","25/09/2024","","0398 empty sample","dc12b790-a857-11ef-9e3b-d3f771a2d7b5_1732228155.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",107,NA,NA
"5cc0e020-a857-11ef-9e3b-d3f771a2d7b5","2024-11-21T22:24:24.000Z","2025-11-25T18:41:19.000Z","sophiadouglas@uvic.ca","24/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","24/09/2024","","","5cc0e020-a857-11ef-9e3b-d3f771a2d7b5_1732227980.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",95,NA,NA
"efc66d60-a855-11ef-802b-4f31ac74f447","2024-11-21T22:14:12.022Z","2024-11-21T22:17:31.000Z","sophiadouglas@uvic.ca","25/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","25/09/2024","","Only fin clips. samples 0399-0400","efc66d60-a855-11ef-802b-4f31ac74f447_1732227321.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",108,NA,NA
"a54a2100-a855-11ef-802b-4f31ac74f447","2024-11-21T22:12:07.056Z","2024-11-21T22:13:12.000Z","sophiadouglas@uvic.ca","24/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","24/09/2024","","","a54a2100-a855-11ef-802b-4f31ac74f447_1732227158.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",104,NA,NA
"647e5e90-a853-11ef-a030-3d4294425cdd","2024-11-21T21:55:59.353Z","2024-11-21T22:10:56.000Z","sophiadouglas@uvic.ca","20/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","20/09/2024","","Fin clips only for sample range 0355-0362. No stomach contents in bag. ","647e5e90-a853-11ef-a030-3d4294425cdd_1732226442.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",39,NA,NA
"61aec5d0-a83d-11ef-8b68-614a49d5d24a","2024-11-21T19:18:25.709Z","2024-11-21T19:20:24.000Z","sophiadouglas@uvic.ca","18/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","18/09/2024","","","61aec5d0-a83d-11ef-8b68-614a49d5d24a_1732216711.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",19,NA,NA
"a6730820-a77a-11ef-86af-f9925fabf3c5","2024-11-20T20:04:29.218Z","2024-11-20T20:05:36.000Z","sophiadouglas@uvic.ca","18/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","18/09/2024","","","a6730820-a77a-11ef-86af-f9925fabf3c5_1732133127.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",20,NA,NA
"70d41490-a764-11ef-9bdf-99a47356b6e5","2024-11-20T17:25:30.329Z","2024-11-21T19:49:19.000Z","sophiadouglas@uvic.ca","18/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","18/09/2024","","","70d41490-a764-11ef-9bdf-99a47356b6e5_1732123585.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",13,NA,NA
"a9fc1040-a6a8-11ef-a355-2fc6350961e1","2024-11-19T19:01:20.836Z","2024-11-19T19:06:14.000Z","sophiadouglas@uvic.ca","18/09/2024 SOG Midwater Salmon Trawl","DFO","Trawl","18/09/2024","","","a9fc1040-a6a8-11ef-a355-2fc6350961e1_1732043102.jpg","SOG Midwater Salmon Trawl","2024-027","124J Chinook",21,NA,NA
"31ee4e20-a5cb-11ef-b85f-8586a2bf9113","2024-11-18T16:36:00.642Z","2024-11-18T16:39:14.000Z","sophiadouglas@uvic.ca","12/09/2024 Cowichan ","Cowichan","Microtroll","12/09/2024","SGI","maple bay satellite / cowichan uvic flex day","31ee4e20-a5cb-11ef-b85f-8586a2bf9113_1731947894.jpg","","","",NA,NA,NA
"1d3b6e90-a1ed-11ef-8794-dfa63b00531e","2024-11-13T18:28:44.154Z","2024-11-13T18:31:33.000Z","maeve.corcoran1@gmail.com","27/09/2024 Southern Gulf Flex - Maple Bay","UVic/PSF","Microtroll","27/09/2024","SGI","location includes satellite as well. ","1d3b6e90-a1ed-11ef-8794-dfa63b00531e_1731522674.jpg","","","",NA,NA,NA
"d733e5e0-a146-11ef-9306-ed90f2871d06","2024-11-12T22:38:30.206Z","2024-11-12T22:39:08.000Z","sophiadouglas@uvic.ca","06/09/2024 Comox - Little Mexico","UVic/PSF","Microtroll","06/09/2024","Comox","","","","","",NA,NA,NA
"8c2f0c90-a11a-11ef-b495-d9ab70fcded8","2024-11-12T17:21:26.489Z","2024-11-12T17:24:54.000Z","sophiadouglas@uvic.ca","11/10/2024 Comox","UVic/PSF","Microtroll","11/10/2024","Comox","","","","","",NA,NA,NA
"6b4281f0-9e14-11ef-96dc-91d081785811","2024-11-08T21:00:00.783Z","2024-11-08T21:00:40.000Z","sophiadouglas@uvic.ca","04/09/2024 Powell River","Tla'amin","Microtroll","04/09/2024","Powell River","","","","","",NA,NA,NA
"d5439330-9e07-11ef-a550-bdd9fac4521b","2024-11-08T19:29:55.171Z","2024-11-08T19:30:40.000Z","sophiadouglas@uvic.ca","10/10/2024 Campbell River","UVic/PSF","Microtroll","10/10/2024","Campbell River","","","","","",NA,NA,NA
"4490d9f0-9de5-11ef-8f62-7f37d5b72d47","2024-11-08T15:22:29.519Z","2024-11-08T15:22:56.000Z","sophiadouglas@uvic.ca","08/08/2024 Campbell River","A-Tlegay","Microtroll","08/08/2024","Campbell River","","","","","",NA,NA,NA
"1466cd70-9d54-11ef-bba2-11bd8d4ab322","2024-11-07T22:03:11.687Z","2024-11-07T22:03:41.000Z","sophiadouglas@uvic.ca","08/10/2024 Cowichan ","Cowichan","Microtroll","08/10/2024","SGI","","","","","",NA,NA,NA
"3bb5cde0-9d36-11ef-b04c-7535cc6cfa0c","2024-11-07T18:29:32.734Z","2024-11-07T18:30:03.000Z","sophiadouglas@uvic.ca","24/09/2024 Comox","UVic/PSF","Microtroll","24/09/2024","Comox","","","","","",NA,NA,NA
"4b201079-c67e-427f-b34f-5535cda1d67f","2024-11-06T23:42:57.000Z","2024-11-07T23:38:39.000Z","jessqualley@gmail.com","21/08/2024 Comox","UVic/PSF","Microtroll","21/08/2024","Comox","Comox","","","","",NA,NA,NA
"361c3222-76d1-45ee-9e40-e2744e0864ef","2024-11-06T23:26:03.000Z","2024-11-07T00:30:18.000Z","jessqualley@gmail.com","01/08/2024 Campbell River","A-Tlegay","Purse Seine","01/08/2024","Campbell River","Discovery passage","","","","",NA,NA,NA
"fa16e4c5-33d8-487e-b1a1-465a9feccee4","2024-11-06T17:41:46.000Z","2024-11-07T00:41:49.000Z","jessqualley@gmail.com","13/06/2024 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","13/06/2024","Campbell River","Set 2","","","","",NA,NA,NA
"7ad982b7-6533-4db0-8e64-de00ef25f9d3","2024-10-03T18:28:45.000Z","2024-10-03T18:28:56.000Z","jessqualley@gmail.com","12/07/2024 Cowichan - 2A","Cowichan","Purse Seine","12/07/2024","SGI","","","","","",NA,NA,NA
"5dbb9c2f-913a-46ae-ac37-770d4d9651d8","2024-10-03T15:53:50.000Z","2024-10-03T15:53:57.000Z","jessqualley@gmail.com","04/07/2024 Cowichan","Cowichan","Beach Seine","04/07/2024","SGI","2A, skinner pt, Genoa fallen tree","","","","",NA,NA,NA
"87f70976-1a4f-450a-a7f5-1f20ed9d5255","2024-10-02T22:14:26.000Z","2024-10-02T22:14:43.000Z","jessqualley@gmail.com","13/06/2024 Campbell River - Cruiseship Terminal","A-Tlegay","Beach Seine","13/06/2024","Campbell River","Set 1","","","","",NA,NA,NA
"0d9c48ac-c987-43ee-a56a-ae71e56fc23a","2024-10-02T17:39:19.000Z","2024-10-02T17:48:51.000Z","jessqualley@gmail.com","13/09/2024 Southern Gulf Flex","UVic/PSF","Microtroll","13/09/2024","SGI","Ladysmith Miami Yellow Pt","","","","",NA,NA,NA
"90837f4c-59a3-4d19-a4d1-8a262a159de6","2024-09-11T17:37:33.000Z","2024-09-11T18:55:59.000Z","jessqualley@gmail.com","23/07/2024 Cowichan","UVic/PSF","Microtroll","23/07/2024","SGI","","","","","",NA,NA,NA
"48843d3f-00a3-44f7-b9ae-8db6b8764410","2024-09-10T17:12:19.000Z","2024-09-10T18:04:11.000Z","jessqualley@gmail.com","29/08/2024 Cowichan","Cowichan","Microtroll","29/08/2024","SGI","Maple Bay, 2A, Satellite Channel","","","","",NA,NA,NA
"ef67c7ee-ca0a-4438-91e8-8dd509ed82d0","2024-09-10T16:41:51.000Z","2024-09-10T17:09:28.000Z","jessqualley@gmail.com","10/05/2024 Cowichan - Mid Bay Inner","Cowichan","Purse Seine","10/05/2024","SGI","","","","","",NA,NA,NA
"db068ac8-6d2d-416a-8a91-d7cda04ae1fc","2024-09-06T17:56:06.000Z","2024-09-06T22:28:47.000Z","jessqualley@gmail.com","22/07/2024 Cowichan","Cowichan","Purse Seine","22/07/2024","SGI","Cowichan Bay","","","","",NA,NA,NA
"f34b4546-5b58-4f8c-8b18-61866d7543e5","2024-09-06T17:45:45.000Z","2024-09-06T17:51:27.000Z","jessqualley@gmail.com","31/05/2024 Cowichan - 2A","Cowichan","Beach Seine","31/05/2024","SGI","","","","","",NA,NA,NA
"e52385b0-01c0-4ce6-b5a5-877022b78110","2024-09-06T16:56:58.000Z","2024-09-06T17:51:19.000Z","jessqualley@gmail.com","12/06/2024 Cowichan - 2A","Cowichan","Beach Seine","12/06/2024","SGI","","","","","",NA,NA,NA
"50406022-f64c-4b82-a662-81ebf3683b9b","2024-09-06T16:27:32.000Z","2024-09-06T16:48:38.000Z","jessqualley@gmail.com","09/05/2024 Cowichan - 2A","Cowichan","Beach Seine","09/05/2024","SGI","","","","","",NA,NA,NA
"0affec40-6af9-11ef-a69c-a7a43c3dd3a6","2024-09-04T20:05:33.572Z","2024-09-04T20:03:05.000Z","katieginnes@gmail.com","09/08/2024 Cowichan ","Cowichan","Microtroll","09/08/2024","SGI","Booth Bay","","","","",NA,NA,NA
"20b6c810-6ad6-11ef-b859-57a9474c5dc5","2024-09-04T15:55:37.617Z","2024-09-04T15:53:19.000Z","katieginnes@gmail.com","28/08/2024 Southern Gulf Flex","UVic/PSF","Microtroll","28/08/2024","SGI","Miami Islet & Yellow Point","","","","",NA,NA,NA
"e29ecd90-6489-11ef-bb4e-2130f5178095","2024-08-27T15:34:44.713Z","2024-08-27T15:32:14.000Z","katieginnes@gmail.com","14/08/2024 Cowichan ","Cowichan","Microtroll","14/08/2024","SGI","Maple Bay & Satellite Channel (Bag 1/2)","","","","",NA,NA,NA
"c656960d-649d-4b32-9791-1ba32b095aa9","2024-08-16T19:52:57.000Z","2024-08-16T19:52:56.000Z","jessqualley@gmail.com","13/06/2024 Cowichan - Mid Bay Inner","Cowichan","Purse Seine","13/06/2024","SGI","Mid Bay","","","","",NA,NA,NA
"751fd4a4-8831-4c67-8c58-292adfc58816","2024-08-16T16:02:08.000Z","2024-08-16T16:04:56.000Z","jessqualley@gmail.com","06/08/2024 Southern Gulf Flex","UVic/PSF","Microtroll","06/08/2024","SGI","Moses Pt - Satellite Channel. 250 um mesh for these","","","","",NA,NA,NA
